time_s,j0,j1,j2,j3,j4,j5,j6
4.029000,0.090980,0.090980,0.090980,0.090980,0.090980,0.090980,0.090980
4.030000,0.094108,0.094108,0.094108,0.094108,0.094108,0.094108,0.094108
4.031000,0.097235,0.097235,0.097235,0.097235,0.097235,0.097235,0.097235
4.032000,0.100362,0.100362,0.100362,0.100362,0.100362,0.100362,0.100362
4.033000,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487
4.034000,0.106611,0.106611,0.106611,0.106611,0.106611,0.106611,0.106611
4.035000,0.109734,0.109734,0.109734,0.109734,0.109734,0.109734,0.109734
4.036000,0.112856,0.112856,0.112856,0.112856,0.112856,0.112856,0.112856
4.037000,0.115977,0.115977,0.115977,0.115977,0.115977,0.115977,0.115977
4.038000,0.119097,0.119097,0.119097,0.119097,0.119097,0.119097,0.119097
4.039000,0.122216,0.122216,0.122216,0.122216,0.122216,0.122216,0.122216
4.040000,0.125333,0.125333,0.125333,0.125333,0.125333,0.125333,0.125333
4.041000,0.128449,0.128449,0.128449,0.128449,0.128449,0.128449,0.128449
4.042000,0.131564,0.131564,0.131564,0.131564,0.131564,0.131564,0.131564
4.043000,0.134678,0.134678,0.134678,0.134678,0.134678,0.134678,0.134678
4.044000,0.137790,0.137790,0.137790,0.137790,0.137790,0.137790,0.137790
4.045000,0.140901,0.140901,0.140901,0.140901,0.140901,0.140901,0.140901
4.046000,0.144011,0.144011,0.144011,0.144011,0.144011,0.144011,0.144011
4.047000,0.147119,0.147119,0.147119,0.147119,0.147119,0.147119,0.147119
4.048000,0.150226,0.150226,0.150226,0.150226,0.150226,0.150226,0.150226
4.049000,0.153331,0.153331,0.153331,0.153331,0.153331,0.153331,0.153331
4.050000,0.156434,0.156434,0.156434,0.156434,0.156434,0.156434,0.156434
4.051000,0.159537,0.159537,0.159537,0.159537,0.159537,0.159537,0.159537
4.052000,0.162637,0.162637,0.162637,0.162637,0.162637,0.162637,0.162637
4.053000,0.165736,0.165736,0.165736,0.165736,0.165736,0.165736,0.165736
4.054000,0.168833,0.168833,0.168833,0.168833,0.168833,0.168833,0.168833
4.055000,0.171929,0.171929,0.171929,0.171929,0.171929,0.171929,0.171929
4.056000,0.175023,0.175023,0.175023,0.175023,0.175023,0.175023,0.175023
4.057000,0.178115,0.178115,0.178115,0.178115,0.178115,0.178115,0.178115
4.058000,0.181206,0.181206,0.181206,0.181206,0.181206,0.181206,0.181206
4.059000,0.184294,0.184294,0.184294,0.184294,0.184294,0.184294,0.184294
4.060000,0.187381,0.187381,0.187381,0.187381,0.187381,0.187381,0.187381
4.061000,0.190466,0.190466,0.190466,0.190466,0.190466,0.190466,0.190466
4.062000,0.193549,0.193549,0.193549,0.193549,0.193549,0.193549,0.193549
4.063000,0.196631,0.196631,0.196631,0.196631,0.196631,0.196631,0.196631
4.064000,0.199710,0.199710,0.199710,0.199710,0.199710,0.199710,0.199710
4.065000,0.202787,0.202787,0.202787,0.202787,0.202787,0.202787,0.202787
4.066000,0.205863,0.205863,0.205863,0.205863,0.205863,0.205863,0.205863
4.067000,0.208936,0.208936,0.208936,0.208936,0.208936,0.208936,0.208936
4.068000,0.212007,0.212007,0.212007,0.212007,0.212007,0.212007,0.212007
4.069000,0.215076,0.215076,0.215076,0.215076,0.215076,0.215076,0.215076
4.070000,0.218143,0.218143,0.218143,0.218143,0.218143,0.218143,0.218143
4.071000,0.221208,0.221208,0.221208,0.221208,0.221208,0.221208,0.221208
4.072000,0.224271,0.224271,0.224271,0.224271,0.224271,0.224271,0.224271
4.073000,0.227331,0.227331,0.227331,0.227331,0.227331,0.227331,0.227331
4.074000,0.230389,0.230389,0.230389,0.230389,0.230389,0.230389,0.230389
4.075000,0.233445,0.233445,0.233445,0.233445,0.233445,0.233445,0.233445
4.076000,0.236499,0.236499,0.236499,0.236499,0.236499,0.236499,0.236499
4.077000,0.239550,0.239550,0.239550,0.239550,0.239550,0.239550,0.239550
4.078000,0.242599,0.242599,0.242599,0.242599,0.242599,0.242599,0.242599
4.079000,0.245646,0.245646,0.245646,0.245646,0.245646,0.245646,0.245646
4.080000,0.248690,0.248690,0.248690,0.248690,0.248690,0.248690,0.248690
4.081000,0.251732,0.251732,0.251732,0.251732,0.251732,0.251732,0.251732
4.082000,0.254771,0.254771,0.254771,0.254771,0.254771,0.254771,0.254771
4.083000,0.257807,0.257807,0.257807,0.257807,0.257807,0.257807,0.257807
4.084000,0.260842,0.260842,0.260842,0.260842,0.260842,0.260842,0.260842
4.085000,0.263873,0.263873,0.263873,0.263873,0.263873,0.263873,0.263873
4.086000,0.266902,0.266902,0.266902,0.266902,0.266902,0.266902,0.266902
4.087000,0.269928,0.269928,0.269928,0.269928,0.269928,0.269928,0.269928
4.088000,0.272952,0.272952,0.272952,0.272952,0.272952,0.272952,0.272952
4.089000,0.275973,0.275973,0.275973,0.275973,0.275973,0.275973,0.275973
4.090000,0.278991,0.278991,0.278991,0.278991,0.278991,0.278991,0.278991
4.091000,0.282007,0.282007,0.282007,0.282007,0.282007,0.282007,0.282007
4.092000,0.285019,0.285019,0.285019,0.285019,0.285019,0.285019,0.285019
4.093000,0.288029,0.288029,0.288029,0.288029,0.288029,0.288029,0.288029
4.094000,0.291036,0.291036,0.291036,0.291036,0.291036,0.291036,0.291036
4.095000,0.294040,0.294040,0.294040,0.294040,0.294040,0.294040,0.294040
4.096000,0.297042,0.297042,0.297042,0.297042,0.297042,0.297042,0.297042
4.097000,0.300040,0.300040,0.300040,0.300040,0.300040,0.300040,0.300040
4.098000,0.303035,0.303035,0.303035,0.303035,0.303035,0.303035,0.303035
4.099000,0.306028,0.306028,0.306028,0.306028,0.306028,0.306028,0.306028
4.100000,0.309017,0.309017,0.309017,0.309017,0.309017,0.309017,0.309017
4.101000,0.312003,0.312003,0.312003,0.312003,0.312003,0.312003,0.312003
4.102000,0.314987,0.314987,0.314987,0.314987,0.314987,0.314987,0.314987
4.103000,0.317967,0.317967,0.317967,0.317967,0.317967,0.317967,0.317967
4.104000,0.320944,0.320944,0.320944,0.320944,0.320944,0.320944,0.320944
4.105000,0.323917,0.323917,0.323917,0.323917,0.323917,0.323917,0.323917
4.106000,0.326888,0.326888,0.326888,0.326888,0.326888,0.326888,0.326888
4.107000,0.329855,0.329855,0.329855,0.329855,0.329855,0.329855,0.329855
4.108000,0.332820,0.332820,0.332820,0.332820,0.332820,0.332820,0.332820
4.109000,0.335780,0.335780,0.335780,0.335780,0.335780,0.335780,0.335780
4.110000,0.338738,0.338738,0.338738,0.338738,0.338738,0.338738,0.338738
4.111000,0.341692,0.341692,0.341692,0.341692,0.341692,0.341692,0.341692
4.112000,0.344643,0.344643,0.344643,0.344643,0.344643,0.344643,0.344643
4.113000,0.347590,0.347590,0.347590,0.347590,0.347590,0.347590,0.347590
4.114000,0.350534,0.350534,0.350534,0.350534,0.350534,0.350534,0.350534
4.115000,0.353475,0.353475,0.353475,0.353475,0.353475,0.353475,0.353475
4.116000,0.356412,0.356412,0.356412,0.356412,0.356412,0.356412,0.356412
4.117000,0.359345,0.359345,0.359345,0.359345,0.359345,0.359345,0.359345
4.118000,0.362275,0.362275,0.362275,0.362275,0.362275,0.362275,0.362275
4.119000,0.365202,0.365202,0.365202,0.365202,0.365202,0.365202,0.365202
4.120000,0.368125,0.368125,0.368125,0.368125,0.368125,0.368125,0.368125
4.121000,0.371044,0.371044,0.371044,0.371044,0.371044,0.371044,0.371044
4.122000,0.373959,0.373959,0.373959,0.373959,0.373959,0.373959,0.373959
4.123000,0.376871,0.376871,0.376871,0.376871,0.376871,0.376871,0.376871
4.124000,0.379779,0.379779,0.379779,0.379779,0.379779,0.379779,0.379779
4.125000,0.382683,0.382683,0.382683,0.382683,0.382683,0.382683,0.382683
4.126000,0.385584,0.385584,0.385584,0.385584,0.385584,0.385584,0.385584
4.127000,0.388481,0.388481,0.388481,0.388481,0.388481,0.388481,0.388481
4.128000,0.391374,0.391374,0.391374,0.391374,0.391374,0.391374,0.391374
4.129000,0.394263,0.394263,0.394263,0.394263,0.394263,0.394263,0.394263
4.130000,0.397148,0.397148,0.397148,0.397148,0.397148,0.397148,0.397148
4.131000,0.400029,0.400029,0.400029,0.400029,0.400029,0.400029,0.400029
4.132000,0.402906,0.402906,0.402906,0.402906,0.402906,0.402906,0.402906
4.133000,0.405780,0.405780,0.405780,0.405780,0.405780,0.405780,0.405780
4.134000,0.408649,0.408649,0.408649,0.408649,0.408649,0.408649,0.408649
4.135000,0.411514,0.411514,0.411514,0.411514,0.411514,0.411514,0.411514
4.136000,0.414376,0.414376,0.414376,0.414376,0.414376,0.414376,0.414376
4.137000,0.417233,0.417233,0.417233,0.417233,0.417233,0.417233,0.417233
4.138000,0.420086,0.420086,0.420086,0.420086,0.420086,0.420086,0.420086
4.139000,0.422935,0.422935,0.422935,0.422935,0.422935,0.422935,0.422935
4.140000,0.425779,0.425779,0.425779,0.425779,0.425779,0.425779,0.425779
4.141000,0.428620,0.428620,0.428620,0.428620,0.428620,0.428620,0.428620
4.142000,0.431456,0.431456,0.431456,0.431456,0.431456,0.431456,0.431456
4.143000,0.434288,0.434288,0.434288,0.434288,0.434288,0.434288,0.434288
4.144000,0.437116,0.437116,0.437116,0.437116,0.437116,0.437116,0.437116
4.145000,0.439939,0.439939,0.439939,0.439939,0.439939,0.439939,0.439939
4.146000,0.442758,0.442758,0.442758,0.442758,0.442758,0.442758,0.442758
4.147000,0.445573,0.445573,0.445573,0.445573,0.445573,0.445573,0.445573
4.148000,0.448383,0.448383,0.448383,0.448383,0.448383,0.448383,0.448383
4.149000,0.451189,0.451189,0.451189,0.451189,0.451189,0.451189,0.451189
4.150000,0.453990,0.453990,0.453990,0.453990,0.453990,0.453990,0.453990
4.151000,0.456787,0.456787,0.456787,0.456787,0.456787,0.456787,0.456787
4.152000,0.459580,0.459580,0.459580,0.459580,0.459580,0.459580,0.459580
4.153000,0.462368,0.462368,0.462368,0.462368,0.462368,0.462368,0.462368
4.154000,0.465151,0.465151,0.465151,0.465151,0.465151,0.465151,0.465151
4.155000,0.467930,0.467930,0.467930,0.467930,0.467930,0.467930,0.467930
4.156000,0.470704,0.470704,0.470704,0.470704,0.470704,0.470704,0.470704
4.157000,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473
4.158000,0.476238,0.476238,0.476238,0.476238,0.476238,0.476238,0.476238
4.159000,0.478998,0.478998,0.478998,0.478998,0.478998,0.478998,0.478998
4.160000,0.481754,0.481754,0.481754,0.481754,0.481754,0.481754,0.481754
4.161000,0.484504,0.484504,0.484504,0.484504,0.484504,0.484504,0.484504
4.162000,0.487250,0.487250,0.487250,0.487250,0.487250,0.487250,0.487250
4.163000,0.489991,0.489991,0.489991,0.489991,0.489991,0.489991,0.489991
4.164000,0.492727,0.492727,0.492727,0.492727,0.492727,0.492727,0.492727
4.165000,0.495459,0.495459,0.495459,0.495459,0.495459,0.495459,0.495459
4.166000,0.498185,0.498185,0.498185,0.498185,0.498185,0.498185,0.498185
4.167000,0.500907,0.500907,0.500907,0.500907,0.500907,0.500907,0.500907
4.168000,0.503623,0.503623,0.503623,0.503623,0.503623,0.503623,0.503623
4.169000,0.506335,0.506335,0.506335,0.506335,0.506335,0.506335,0.506335
4.170000,0.509041,0.509041,0.509041,0.509041,0.509041,0.509041,0.509041
4.171000,0.511743,0.511743,0.511743,0.511743,0.511743,0.511743,0.511743
4.172000,0.514440,0.514440,0.514440,0.514440,0.514440,0.514440,0.514440
4.173000,0.517131,0.517131,0.517131,0.517131,0.517131,0.517131,0.517131
4.174000,0.519817,0.519817,0.519817,0.519817,0.519817,0.519817,0.519817
4.175000,0.522499,0.522499,0.522499,0.522499,0.522499,0.522499,0.522499
4.176000,0.525175,0.525175,0.525175,0.525175,0.525175,0.525175,0.525175
4.177000,0.527846,0.527846,0.527846,0.527846,0.527846,0.527846,0.527846
4.178000,0.530511,0.530511,0.530511,0.530511,0.530511,0.530511,0.530511
4.179000,0.533172,0.533172,0.533172,0.533172,0.533172,0.533172,0.533172
4.180000,0.535827,0.535827,0.535827,0.535827,0.535827,0.535827,0.535827
4.181000,0.538477,0.538477,0.538477,0.538477,0.538477,0.538477,0.538477
4.182000,0.541121,0.541121,0.541121,0.541121,0.541121,0.541121,0.541121
4.183000,0.543760,0.543760,0.543760,0.543760,0.543760,0.543760,0.543760
4.184000,0.546394,0.546394,0.546394,0.546394,0.546394,0.546394,0.546394
4.185000,0.549023,0.549023,0.549023,0.549023,0.549023,0.549023,0.549023
4.186000,0.551646,0.551646,0.551646,0.551646,0.551646,0.551646,0.551646
4.187000,0.554263,0.554263,0.554263,0.554263,0.554263,0.554263,0.554263
4.188000,0.556876,0.556876,0.556876,0.556876,0.556876,0.556876,0.556876
4.189000,0.559482,0.559482,0.559482,0.559482,0.559482,0.559482,0.559482
4.190000,0.562083,0.562083,0.562083,0.562083,0.562083,0.562083,0.562083
4.191000,0.564679,0.564679,0.564679,0.564679,0.564679,0.564679,0.564679
4.192000,0.567269,0.567269,0.567269,0.567269,0.567269,0.567269,0.567269
4.193000,0.569853,0.569853,0.569853,0.569853,0.569853,0.569853,0.569853
4.194000,0.572432,0.572432,0.572432,0.572432,0.572432,0.572432,0.572432
4.195000,0.575005,0.575005,0.575005,0.575005,0.575005,0.575005,0.575005
4.196000,0.577573,0.577573,0.577573,0.577573,0.577573,0.577573,0.577573
4.197000,0.580134,0.580134,0.580134,0.580134,0.580134,0.580134,0.580134
4.198000,0.582690,0.582690,0.582690,0.582690,0.582690,0.582690,0.582690
4.199000,0.585241,0.585241,0.585241,0.585241,0.585241,0.585241,0.585241
4.200000,0.587785,0.587785,0.587785,0.587785,0.587785,0.587785,0.587785
4.201000,0.590324,0.590324,0.590324,0.590324,0.590324,0.590324,0.590324
4.202000,0.592857,0.592857,0.592857,0.592857,0.592857,0.592857,0.592857
4.203000,0.595384,0.595384,0.595384,0.595384,0.595384,0.595384,0.595384
4.204000,0.597905,0.597905,0.597905,0.597905,0.597905,0.597905,0.597905
4.205000,0.600420,0.600420,0.600420,0.600420,0.600420,0.600420,0.600420
4.206000,0.602930,0.602930,0.602930,0.602930,0.602930,0.602930,0.602930
4.207000,0.605433,0.605433,0.605433,0.605433,0.605433,0.605433,0.605433
4.208000,0.607930,0.607930,0.607930,0.607930,0.607930,0.607930,0.607930
4.209000,0.610422,0.610422,0.610422,0.610422,0.610422,0.610422,0.610422
4.210000,0.612907,0.612907,0.612907,0.612907,0.612907,0.612907,0.612907
4.211000,0.615386,0.615386,0.615386,0.615386,0.615386,0.615386,0.615386
4.212000,0.617860,0.617860,0.617860,0.617860,0.617860,0.617860,0.617860
4.213000,0.620327,0.620327,0.620327,0.620327,0.620327,0.620327,0.620327
4.214000,0.622788,0.622788,0.622788,0.622788,0.622788,0.622788,0.622788
4.215000,0.625243,0.625243,0.625243,0.625243,0.625243,0.625243,0.625243
4.216000,0.627691,0.627691,0.627691,0.627691,0.627691,0.627691,0.627691
4.217000,0.630134,0.630134,0.630134,0.630134,0.630134,0.630134,0.630134
4.218000,0.632570,0.632570,0.632570,0.632570,0.632570,0.632570,0.632570
4.219000,0.635000,0.635000,0.635000,0.635000,0.635000,0.635000,0.635000
4.220000,0.637424,0.637424,0.637424,0.637424,0.637424,0.637424,0.637424
4.221000,0.639841,0.639841,0.639841,0.639841,0.639841,0.639841,0.639841
4.222000,0.642253,0.642253,0.642253,0.642253,0.642253,0.642253,0.642253
4.223000,0.644657,0.644657,0.644657,0.644657,0.644657,0.644657,0.644657
4.224000,0.647056,0.647056,0.647056,0.647056,0.647056,0.647056,0.647056
4.225000,0.649448,0.649448,0.649448,0.649448,0.649448,0.649448,0.649448
4.226000,0.651834,0.651834,0.651834,0.651834,0.651834,0.651834,0.651834
4.227000,0.654213,0.654213,0.654213,0.654213,0.654213,0.654213,0.654213
4.228000,0.656586,0.656586,0.656586,0.656586,0.656586,0.656586,0.656586
4.229000,0.658952,0.658952,0.658952,0.658952,0.658952,0.658952,0.658952
4.230000,0.661312,0.661312,0.661312,0.661312,0.661312,0.661312,0.661312
4.231000,0.663665,0.663665,0.663665,0.663665,0.663665,0.663665,0.663665
4.232000,0.666012,0.666012,0.666012,0.666012,0.666012,0.666012,0.666012
4.233000,0.668352,0.668352,0.668352,0.668352,0.668352,0.668352,0.668352
4.234000,0.670686,0.670686,0.670686,0.670686,0.670686,0.670686,0.670686
4.235000,0.673013,0.673013,0.673013,0.673013,0.673013,0.673013,0.673013
4.236000,0.675333,0.675333,0.675333,0.675333,0.675333,0.675333,0.675333
4.237000,0.677646,0.677646,0.677646,0.677646,0.677646,0.677646,0.677646
4.238000,0.679953,0.679953,0.679953,0.679953,0.679953,0.679953,0.679953
4.239000,0.682254,0.682254,0.682254,0.682254,0.682254,0.682254,0.682254
4.240000,0.684547,0.684547,0.684547,0.684547,0.684547,0.684547,0.684547
4.241000,0.686834,0.686834,0.686834,0.686834,0.686834,0.686834,0.686834
4.242000,0.689114,0.689114,0.689114,0.689114,0.689114,0.689114,0.689114
4.243000,0.691387,0.691387,0.691387,0.691387,0.691387,0.691387,0.691387
4.244000,0.693653,0.693653,0.693653,0.693653,0.693653,0.693653,0.693653
4.245000,0.695913,0.695913,0.695913,0.695913,0.695913,0.695913,0.695913
4.246000,0.698165,0.698165,0.698165,0.698165,0.698165,0.698165,0.698165
4.247000,0.700411,0.700411,0.700411,0.700411,0.700411,0.700411,0.700411
4.248000,0.702650,0.702650,0.702650,0.702650,0.702650,0.702650,0.702650
4.249000,0.704882,0.704882,0.704882,0.704882,0.704882,0.704882,0.704882
4.250000,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107,0.707107
4.251000,0.709325,0.709325,0.709325,0.709325,0.709325,0.709325,0.709325
4.252000,0.711536,0.711536,0.711536,0.711536,0.711536,0.711536,0.711536
4.253000,0.713740,0.713740,0.713740,0.713740,0.713740,0.713740,0.713740
4.254000,0.715936,0.715936,0.715936,0.715936,0.715936,0.715936,0.715936
4.255000,0.718126,0.718126,0.718126,0.718126,0.718126,0.718126,0.718126
4.256000,0.720309,0.720309,0.720309,0.720309,0.720309,0.720309,0.720309
4.257000,0.722485,0.722485,0.722485,0.722485,0.722485,0.722485,0.722485
4.258000,0.724653,0.724653,0.724653,0.724653,0.724653,0.724653,0.724653
4.259000,0.726814,0.726814,0.726814,0.726814,0.726814,0.726814,0.726814
4.260000,0.728969,0.728969,0.728969,0.728969,0.728969,0.728969,0.728969
4.261000,0.731116,0.731116,0.731116,0.731116,0.731116,0.731116,0.731116
4.262000,0.733255,0.733255,0.733255,0.733255,0.733255,0.733255,0.733255
4.263000,0.735388,0.735388,0.735388,0.735388,0.735388,0.735388,0.735388
4.264000,0.737513,0.737513,0.737513,0.737513,0.737513,0.737513,0.737513
4.265000,0.739631,0.739631,0.739631,0.739631,0.739631,0.739631,0.739631
4.266000,0.741742,0.741742,0.741742,0.741742,0.741742,0.741742,0.741742
4.267000,0.743845,0.743845,0.743845,0.743845,0.743845,0.743845,0.743845
4.268000,0.745941,0.745941,0.745941,0.745941,0.745941,0.745941,0.745941
4.269000,0.748030,0.748030,0.748030,0.748030,0.748030,0.748030,0.748030
4.270000,0.750111,0.750111,0.750111,0.750111,0.750111,0.750111,0.750111
4.271000,0.752185,0.752185,0.752185,0.752185,0.752185,0.752185,0.752185
4.272000,0.754251,0.754251,0.754251,0.754251,0.754251,0.754251,0.754251
4.273000,0.756310,0.756310,0.756310,0.756310,0.756310,0.756310,0.756310
4.274000,0.758362,0.758362,0.758362,0.758362,0.758362,0.758362,0.758362
4.275000,0.760406,0.760406,0.760406,0.760406,0.760406,0.760406,0.760406
4.276000,0.762443,0.762443,0.762443,0.762443,0.762443,0.762443,0.762443
4.277000,0.764472,0.764472,0.764472,0.764472,0.764472,0.764472,0.764472
4.278000,0.766493,0.766493,0.766493,0.766493,0.766493,0.766493,0.766493
4.279000,0.768507,0.768507,0.768507,0.768507,0.768507,0.768507,0.768507
4.280000,0.770513,0.770513,0.770513,0.770513,0.770513,0.770513,0.770513
4.281000,0.772512,0.772512,0.772512,0.772512,0.772512,0.772512,0.772512
4.282000,0.774503,0.774503,0.774503,0.774503,0.774503,0.774503,0.774503
4.283000,0.776487,0.776487,0.776487,0.776487,0.776487,0.776487,0.776487
4.284000,0.778462,0.778462,0.778462,0.778462,0.778462,0.778462,0.778462
4.285000,0.780430,0.780430,0.780430,0.780430,0.780430,0.780430,0.780430
4.286000,0.782391,0.782391,0.782391,0.782391,0.782391,0.782391,0.782391
4.287000,0.784343,0.784343,0.784343,0.784343,0.784343,0.784343,0.784343
4.288000,0.786288,0.786288,0.786288,0.786288,0.786288,0.786288,0.786288
4.289000,0.788226,0.788226,0.788226,0.788226,0.788226,0.788226,0.788226
4.290000,0.790155,0.790155,0.790155,0.790155,0.790155,0.790155,0.790155
4.291000,0.792077,0.792077,0.792077,0.792077,0.792077,0.792077,0.792077
4.292000,0.793990,0.793990,0.793990,0.793990,0.793990,0.793990,0.793990
4.293000,0.795896,0.795896,0.795896,0.795896,0.795896,0.795896,0.795896
4.294000,0.797794,0.797794,0.797794,0.797794,0.797794,0.797794,0.797794
4.295000,0.799685,0.799685,0.799685,0.799685,0.799685,0.799685,0.799685
4.296000,0.801567,0.801567,0.801567,0.801567,0.801567,0.801567,0.801567
4.297000,0.803441,0.803441,0.803441,0.803441,0.803441,0.803441,0.803441
4.298000,0.805308,0.805308,0.805308,0.805308,0.805308,0.805308,0.805308
4.299000,0.807166,0.807166,0.807166,0.807166,0.807166,0.807166,0.807166
4.300000,0.809017,0.809017,0.809017,0.809017,0.809017,0.809017,0.809017
4.301000,0.810860,0.810860,0.810860,0.810860,0.810860,0.810860,0.810860
4.302000,0.812694,0.812694,0.812694,0.812694,0.812694,0.812694,0.812694
4.303000,0.814521,0.814521,0.814521,0.814521,0.814521,0.814521,0.814521
4.304000,0.816339,0.816339,0.816339,0.816339,0.816339,0.816339,0.816339
4.305000,0.818150,0.818150,0.818150,0.818150,0.818150,0.818150,0.818150
4.306000,0.819952,0.819952,0.819952,0.819952,0.819952,0.819952,0.819952
4.307000,0.821746,0.821746,0.821746,0.821746,0.821746,0.821746,0.821746
4.308000,0.823533,0.823533,0.823533,0.823533,0.823533,0.823533,0.823533
4.309000,0.825311,0.825311,0.825311,0.825311,0.825311,0.825311,0.825311
4.310000,0.827081,0.827081,0.827081,0.827081,0.827081,0.827081,0.827081
4.311000,0.828842,0.828842,0.828842,0.828842,0.828842,0.828842,0.828842
4.312000,0.830596,0.830596,0.830596,0.830596,0.830596,0.830596,0.830596
4.313000,0.832341,0.832341,0.832341,0.832341,0.832341,0.832341,0.832341
4.314000,0.834078,0.834078,0.834078,0.834078,0.834078,0.834078,0.834078
4.315000,0.835807,0.835807,0.835807,0.835807,0.835807,0.835807,0.835807
4.316000,0.837528,0.837528,0.837528,0.837528,0.837528,0.837528,0.837528
4.317000,0.839240,0.839240,0.839240,0.839240,0.839240,0.839240,0.839240
4.318000,0.840945,0.840945,0.840945,0.840945,0.840945,0.840945,0.840945
4.319000,0.842640,0.842640,0.842640,0.842640,0.842640,0.842640,0.842640
4.320000,0.844328,0.844328,0.844328,0.844328,0.844328,0.844328,0.844328
4.321000,0.846007,0.846007,0.846007,0.846007,0.846007,0.846007,0.846007
4.322000,0.847678,0.847678,0.847678,0.847678,0.847678,0.847678,0.847678
4.323000,0.849340,0.849340,0.849340,0.849340,0.849340,0.849340,0.849340
4.324000,0.850994,0.850994,0.850994,0.850994,0.850994,0.850994,0.850994
4.325000,0.852640,0.852640,0.852640,0.852640,0.852640,0.852640,0.852640
4.326000,0.854277,0.854277,0.854277,0.854277,0.854277,0.854277,0.854277
4.327000,0.855906,0.855906,0.855906,0.855906,0.855906,0.855906,0.855906
4.328000,0.857527,0.857527,0.857527,0.857527,0.857527,0.857527,0.857527
4.329000,0.859139,0.859139,0.859139,0.859139,0.859139,0.859139,0.859139
4.330000,0.860742,0.860742,0.860742,0.860742,0.860742,0.860742,0.860742
4.331000,0.862337,0.862337,0.862337,0.862337,0.862337,0.862337,0.862337
4.332000,0.863923,0.863923,0.863923,0.863923,0.863923,0.863923,0.863923
4.333000,0.865501,0.865501,0.865501,0.865501,0.865501,0.865501,0.865501
4.334000,0.867071,0.867071,0.867071,0.867071,0.867071,0.867071,0.867071
4.335000,0.868632,0.868632,0.868632,0.868632,0.868632,0.868632,0.868632
4.336000,0.870184,0.870184,0.870184,0.870184,0.870184,0.870184,0.870184
4.337000,0.871727,0.871727,0.871727,0.871727,0.871727,0.871727,0.871727
4.338000,0.873262,0.873262,0.873262,0.873262,0.873262,0.873262,0.873262
4.339000,0.874789,0.874789,0.874789,0.874789,0.874789,0.874789,0.874789
4.340000,0.876307,0.876307,0.876307,0.876307,0.876307,0.876307,0.876307
4.341000,0.877816,0.877816,0.877816,0.877816,0.877816,0.877816,0.877816
4.342000,0.879316,0.879316,0.879316,0.879316,0.879316,0.879316,0.879316
4.343000,0.880808,0.880808,0.880808,0.880808,0.880808,0.880808,0.880808
4.344000,0.882291,0.882291,0.882291,0.882291,0.882291,0.882291,0.882291
4.345000,0.883766,0.883766,0.883766,0.883766,0.883766,0.883766,0.883766
4.346000,0.885231,0.885231,0.885231,0.885231,0.885231,0.885231,0.885231
4.347000,0.886688,0.886688,0.886688,0.886688,0.886688,0.886688,0.886688
4.348000,0.888136,0.888136,0.888136,0.888136,0.888136,0.888136,0.888136
4.349000,0.889576,0.889576,0.889576,0.889576,0.889576,0.889576,0.889576
4.350000,0.891007,0.891007,0.891007,0.891007,0.891007,0.891007,0.891007
4.351000,0.892428,0.892428,0.892428,0.892428,0.892428,0.892428,0.892428
4.352000,0.893841,0.893841,0.893841,0.893841,0.893841,0.893841,0.893841
4.353000,0.895246,0.895246,0.895246,0.895246,0.895246,0.895246,0.895246
4.354000,0.896641,0.896641,0.896641,0.896641,0.896641,0.896641,0.896641
4.355000,0.898028,0.898028,0.898028,0.898028,0.898028,0.898028,0.898028
4.356000,0.899405,0.899405,0.899405,0.899405,0.899405,0.899405,0.899405
4.357000,0.900774,0.900774,0.900774,0.900774,0.900774,0.900774,0.900774
4.358000,0.902134,0.902134,0.902134,0.902134,0.902134,0.902134,0.902134
4.359000,0.903485,0.903485,0.903485,0.903485,0.903485,0.903485,0.903485
4.360000,0.904827,0.904827,0.904827,0.904827,0.904827,0.904827,0.904827
4.361000,0.906160,0.906160,0.906160,0.906160,0.906160,0.906160,0.906160
4.362000,0.907484,0.907484,0.907484,0.907484,0.907484,0.907484,0.907484
4.363000,0.908800,0.908800,0.908800,0.908800,0.908800,0.908800,0.908800
4.364000,0.910106,0.910106,0.910106,0.910106,0.910106,0.910106,0.910106
4.365000,0.911403,0.911403,0.911403,0.911403,0.911403,0.911403,0.911403
4.366000,0.912692,0.912692,0.912692,0.912692,0.912692,0.912692,0.912692
4.367000,0.913971,0.913971,0.913971,0.913971,0.913971,0.913971,0.913971
4.368000,0.915241,0.915241,0.915241,0.915241,0.915241,0.915241,0.915241
4.369000,0.916502,0.916502,0.916502,0.916502,0.916502,0.916502,0.916502
4.370000,0.917755,0.917755,0.917755,0.917755,0.917755,0.917755,0.917755
4.371000,0.918998,0.918998,0.918998,0.918998,0.918998,0.918998,0.918998
4.372000,0.920232,0.920232,0.920232,0.920232,0.920232,0.920232,0.920232
4.373000,0.921457,0.921457,0.921457,0.921457,0.921457,0.921457,0.921457
4.374000,0.922673,0.922673,0.922673,0.922673,0.922673,0.922673,0.922673
4.375000,0.923880,0.923880,0.923880,0.923880,0.923880,0.923880,0.923880
4.376000,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077
4.377000,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266
